•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,19th Century and Civil War,Books,Gettysburg--Culp's Hill and Cemetery Hill,,1,b,,,,0.5
a,19th Century and Civil War,Books,Gettysburg--The Second Day,,1,b,,,,0.5
a,19th Century and Civil War,Books,Giants in Their Tall Black Hats,,1,b,,,,0.5
a,19th Century and Civil War,Books,Gleanings of Freedom,,1,b,,,,0.5
a,19th Century and Civil War,Books,Global Dawn,,1,b,,,,0.5
a,19th Century and Civil War,Books,Gold Rush Diary,,1,b,,,,0.5
a,19th Century and Civil War,Books,Gospel of Disunion,,1,b,,,,0.5
a,19th Century and Civil War,Books,Governing the American State,,1,b,,,,0.5
a,19th Century and Civil War,Books,Government in Science,,1,b,,,,0.5
a,19th Century and Civil War,Books,Grant Invades Tennessee,,1,b,,,,0.5
a,19th Century and Civil War,Books,Gray Ghost,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Greenbackers, Knights of Labor, and Populists",,1,b,,,,0.5
a,19th Century and Civil War,Books,Growing Up with the Country,,1,b,,,,0.5
a,19th Century and Civil War,Books,Guaranteed Pure,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Guide to Missouri Confederate Units, 1861-1865",,1,b,,,,0.5
a,19th Century and Civil War,Books,Happiness Is Not My Companion,,1,b,,,,0.5
a,19th Century and Civil War,Books,Harpers Ferry Armory and the New Technology,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Harriet, the Moses of Her People",,1,b,,,,0.5
a,19th Century and Civil War,Books,Haunted City,,1,b,,,,0.5
a,19th Century and Civil War,Books,Haunted Visions,,1,b,,,,0.5
a,19th Century and Civil War,Books,Hawaiian by Birth,,1,b,,,,0.5
a,19th Century and Civil War,Books,Heart versus Head,,1,b,,,,0.5
a,19th Century and Civil War,Books,Hell on the Range,,1,b,,,,0.5
a,19th Century and Civil War,Books,Henri Mercier and the American Civil War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Henry Clay and the American System,,1,b,,,,0.5
a,19th Century and Civil War,Books,Henry George and the Crisis of Inequality,,1,b,,,,0.5
a,19th Century and Civil War,Books,Henry W. Blair's Campaign to Reform America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Herndon on Lincoln,,1,b,,,,0.5
a,19th Century and Civil War,Books,Heroes and Cowards,,1,b,,,,0.5
a,19th Century and Civil War,Books,Hiram Martin Chittenden,,1,b,,,,0.5
a,19th Century and Civil War,Books,Hog Meat and Hoecake,,1,b,,,,0.5
a,19th Century and Civil War,Books,Homicide Justified,,1,b,,,,0.5
a,19th Century and Civil War,Books,Honoring the Civil War Dead,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Horace Greeley's ""New York Tribune""",,1,b,,,,0.5
a,19th Century and Civil War,Books,How Kentucky Became Southern,,1,b,,,,0.5
a,19th Century and Civil War,Books,How We Elected Lincoln,,1,b,,,,0.5
a,19th Century and Civil War,Books,I Do Wish This Cruel War Was Over,,1,b,,,,0.5
a,19th Century and Civil War,Books,Illinois in the War of 1812,,1,b,,,,0.5
a,19th Century and Civil War,Books,Imagining Tombstone,,1,b,,,,0.5
a,19th Century and Civil War,Books,Imperial Archipelago,,1,b,,,,0.5
a,19th Century and Civil War,Books,Imperiled Innocents,,1,b,,,,0.5
a,19th Century and Civil War,Books,In Darkest Alaska,,1,b,,,,0.5
a,19th Century and Civil War,Books,In Pursuit of Gold,,1,b,,,,0.5
a,19th Century and Civil War,Books,In the Shadow of Dred Scott,,1,b,,,,0.5
a,19th Century and Civil War,Books,In the Trenches at Petersburg,,1,b,,,,0.5
a,19th Century and Civil War,Books,In-laws and Outlaws,,1,b,,,,0.5
a,19th Century and Civil War,Books,Indians Illustrated,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Indians, Alcohol, and the Roads to Taos and Santa Fe",,1,b,,,,0.5
a,19th Century and Civil War,Books,Industry and the Creative Mind,,1,b,,,,0.5
a,19th Century and Civil War,Books,Inglorious Passages,,1,b,,,,0.5
a,19th Century and Civil War,Books,Intimate Reconstructions,,1,b,,,,0.5
a,19th Century and Civil War,Books,Invented by Law,,1,b,,,,0.5
a,19th Century and Civil War,Books,Inventing American Exceptionalism,,1,b,,,,0.5
a,19th Century and Civil War,Books,Iowa's Forgotten General,,1,b,,,,0.5
a,19th Century and Civil War,Books,Italian Immigrant Radical Culture,,1,b,,,,0.5
a,19th Century and Civil War,Books,"James K. Polk, Vol 1. Jacksonian",,1,b,,,,0.5
a,19th Century and Civil War,Books,"James K. Polk, Volume II",,1,b,,,,0.5
a,19th Century and Civil War,Books,James Madison,,1,b,,,,0.5
a,19th Century and Civil War,Books,Jeb Stuart and the Confederate Defeat at Gettysburg,,1,b,,,,0.5
a,19th Century and Civil War,Books,John Bachman,,1,b,,,,0.5
a,19th Century and Civil War,Books,John Brown's Spy,,1,b,,,,0.5
a,19th Century and Civil War,Books,John Hunt Morgan and His Raiders,,1,b,,,,0.5
a,19th Century and Civil War,Books,John Quincy Adams and American Global Empire,,1,b,,,,0.5
a,19th Century and Civil War,Books,John Sherman Cooper,,1,b,,,,0.5
a,19th Century and Civil War,Books,"John Tyler, the Accidental President",,1,b,,,,0.5
a,19th Century and Civil War,Books,Johnny Green of the Orphan Brigade,,1,b,,,,0.5
a,19th Century and Civil War,Books,Joseph Henry Lumpkin,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Joseph Jones, M.D.",,1,b,,,,0.5
a,19th Century and Civil War,Books,Josie Underwood's Civil War Diary,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kaleidoscope,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kennesaw Mountain,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentuckians in Gray,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky and the Second American Revolution,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky Confederates,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky Illustrated,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky in the Reconstruction Era,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky Rebel Town,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky Rising,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky's Last Cavalier,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kentucky's Rebel Press,,1,b,,,,0.5
a,19th Century and Civil War,Books,Knickerbocker,,1,b,,,,0.5
a,19th Century and Civil War,Books,Kodiak Kreol,,1,b,,,,0.5
a,19th Century and Civil War,Books,Ku-Klux,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Lakotas, Black Robes, and Holy Women",,1,b,,,,0.5
a,19th Century and Civil War,Books,Land Fever,,1,b,,,,0.5
a,19th Century and Civil War,Books,Law and Order in Buffalo Bill's Country,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lee's Tarnished Lieutenant,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lens of War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Letters from a Young Shaker,,1,b,,,,0.5
a,19th Century and Civil War,Books,Liberty and Union,,1,b,,,,0.5
a,19th Century and Civil War,Books,Liberty to the Downtrodden,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Life and Adventures of Nat Love, Better Known in the Cattle Country as ""Deadwood Dick,"" by Himself",,1,b,,,,0.5
a,19th Century and Civil War,Books,Life and Limb,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Lincoln and Leadership: Military, Political, and Religious Decision Making",,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and Liberty,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Bluegrass,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Border States,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Court,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Decision for War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Politics of Slavery,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln and the Triumph of the Nation,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln Apostate,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln before Lincoln,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln Legends,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln of Kentucky,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln on Lincoln,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln on Race and Slavery,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln on Trial,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln Revisited,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln's Autocrat,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln's Final Hours,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln's Forgotten Ally,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln's Tragic Pragmatism,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lincoln’s Hundred Days,,1,b,,,,0.5
a,19th Century and Civil War,Books,Liquor in the Land of the Lost Cause,,1,b,,,,0.5
a,19th Century and Civil War,Books,Literary Celebrity and Public Life in the Nineteenth-Century United States,,1,b,,,,0.5
a,19th Century and Civil War,Books,Little Kingdoms,,1,b,,,,0.5
a,19th Century and Civil War,Books,Live All You Can,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lizzie Borden on Trial,,1,b,,,,0.5
a,19th Century and Civil War,Books,Llewellyn Castle,,1,b,,,,0.5
a,19th Century and Civil War,Books,Long Past Slavery,,1,b,,,,0.5
a,19th Century and Civil War,Books,Louisa Catherine,,1,b,,,,0.5
a,19th Century and Civil War,Books,Love amid the Turmoil,,1,b,,,,0.5
a,19th Century and Civil War,Books,Love Entwined,,1,b,,,,0.5
a,19th Century and Civil War,Books,Loyal Subjects,,1,b,,,,0.5
a,19th Century and Civil War,Books,Lucretia Mott's Heresy,,1,b,,,,0.5
a,19th Century and Civil War,Books,Luke Pryor Blackburn,,1,b,,,,0.5
a,19th Century and Civil War,Books,Magazines and the Making of America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Making an Antislavery Nation,,1,b,,,,0.5
a,19th Century and Civil War,Books,Making Freedom,,1,b,,,,0.5
a,19th Century and Civil War,Books,Making Freedom Pay,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Making Race, Making Power",,1,b,,,,0.5
a,19th Century and Civil War,Books,Making Space on the Western Frontier,,1,b,,,,0.5
a,19th Century and Civil War,Books,Manassas,,1,b,,,,0.5
a,19th Century and Civil War,Books,Manhood Enslaved,,1,b,,,,0.5
a,19th Century and Civil War,Books,Marching Masters,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Margaret Fuller, Critic",,1,b,,,,0.5
a,19th Century and Civil War,Books,Mark Twain And The South,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mark Twain's Civil War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mary Lincoln's Insanity Case,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mary Telfair to Mary Few,,1,b,,,,0.5
a,19th Century and Civil War,Books,Massachusetts and the Civil War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Max Eastman,,1,b,,,,0.5
a,19th Century and Civil War,Books,McClellan's War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Medical Malpractice in Nineteenth-Century America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Memories of War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Men in Eden,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mere Equals,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mexican Lobby,,1,b,,,,0.5
a,19th Century and Civil War,Books,Midnight in America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Modernizing a Slave Economy,,1,b,,,,0.5
a,19th Century and Civil War,Books,Monterrey Is Ours!,,1,b,,,,0.5
a,19th Century and Civil War,Books,Moral Commerce,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mormon Battalion,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mormon Vanguard Brigade Of 1847,,1,b,,,,0.5
a,19th Century and Civil War,Books,Murder and Madness,,1,b,,,,0.5
a,19th Century and Civil War,Books,Murder State,,1,b,,,,0.5
a,19th Century and Civil War,Books,Murdering the President,,1,b,,,,0.5
a,19th Century and Civil War,Books,Music Along the Rapidan,,1,b,,,,0.5
a,19th Century and Civil War,Books,Mutiny at Fort Jackson,,1,b,,,,0.5
a,19th Century and Civil War,Books,My Brother Slaves,,1,b,,,,0.5
a,19th Century and Civil War,Books,My Old Confederate Home,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Narrative of the Life of Moses Grandy, Late a Slave in the United States of America",,1,b,,,,0.5
a,19th Century and Civil War,Books,"Narrative of William W. Brown, an American Slave",,1,b,,,,0.5
a,19th Century and Civil War,Books,Nathaniel Bowditch and the Power of Numbers,,1,b,,,,0.5
a,19th Century and Civil War,Books,Nation Builder,,1,b,,,,0.5
a,19th Century and Civil War,Books,Natural Museums,,1,b,,,,0.5
a,19th Century and Civil War,Books,Nature's Civil War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Nature's Noblemen,,1,b,,,,0.5
a,19th Century and Civil War,Books,Necessary Courage,,1,b,,,,0.5
a,19th Century and Civil War,Books,New Men,,1,b,,,,0.5
a,19th Century and Civil War,Books,No Better Place to Die,,1,b,,,,0.5
a,19th Century and Civil War,Books,North Carolinians in the Era of the Civil War and Reconstruction,,1,b,,,,0.5
a,19th Century and Civil War,Books,Northern Character,,1,b,,,,0.5
a,19th Century and Civil War,Books,Northern Men with Southern Loyalties,,1,b,,,,0.5
a,19th Century and Civil War,Books,Novel Bondage,,1,b,,,,0.5
a,19th Century and Civil War,Books,Occupied City,,1,b,,,,0.5
a,19th Century and Civil War,Books,Of Duty Well and Faithfully Done,,1,b,,,,0.5
a,19th Century and Civil War,Books,On Slavery's Border,,1,b,,,,0.5
a,19th Century and Civil War,Books,On the Battlefield of Merit,,1,b,,,,0.5
a,19th Century and Civil War,Books,On the Edge of Freedom,,1,b,,,,0.5
a,19th Century and Civil War,Books,On the Make,,1,b,,,,0.5
a,19th Century and Civil War,Books,One of Morgan's Men,,1,b,,,,0.5
a,19th Century and Civil War,Books,Ores to Metals,,1,b,,,,0.5
a,19th Century and Civil War,Books,Origins of the Dred Scott Case,,1,b,,,,0.5
a,19th Century and Civil War,Books,Out of Sight,,1,b,,,,0.5
a,19th Century and Civil War,Books,Paradoxes of Prosperity,,1,b,,,,0.5
a,19th Century and Civil War,Books,Party over Section,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pea Ridge,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pennsylvania and the War of 1812,,1,b,,,,0.5
a,19th Century and Civil War,Books,Peoples of the River Valleys,,1,b,,,,0.5
a,19th Century and Civil War,Books,Perishing Heathens,,1,b,,,,0.5
a,19th Century and Civil War,Books,Perryville,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Peter Cartwright, Legendary Frontier Preacher",,1,b,,,,0.5
a,19th Century and Civil War,Books,Pharsalia,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pickett's Charge in History and Memory,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pickett's Charge--The Last Attack at Gettysburg,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pioneering American Wine,,1,b,,,,0.5
a,19th Century and Civil War,Books,Plain Folk's Fight,,1,b,,,,0.5
a,19th Century and Civil War,Books,Playing for Keeps,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Politics, Faith, and the Making of American Judaism",,1,b,,,,0.5
a,19th Century and Civil War,Books,Populism and Imperialism,,1,b,,,,0.5
a,19th Century and Civil War,Books,Populism and Politics,,1,b,,,,0.5
a,19th Century and Civil War,Books,Portraits of Conflict,,1,b,,,,0.5
a,19th Century and Civil War,Books,Portraits of Conflict,,1,b,,,,0.5
a,19th Century and Civil War,Books,Practical Strangers,,1,b,,,,0.5
a,19th Century and Civil War,Books,Practicing Medicine in a Black Regiment,,1,b,,,,0.5
a,19th Century and Civil War,Books,Presidents and the Dissolution of the Union,,1,b,,,,0.5
a,19th Century and Civil War,Books,Princes of Cotton,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Princeton, 1746-1896",,1,b,,,,0.5
a,19th Century and Civil War,Books,"Princetonians, 1784-1790",,1,b,,,,0.5
a,19th Century and Civil War,Books,"Princetonians, 1791-1794",,1,b,,,,0.5
a,19th Century and Civil War,Books,Prison Blossoms,,1,b,,,,0.5
a,19th Century and Civil War,Books,Prison Pens,,1,b,,,,0.5
a,19th Century and Civil War,Books,Private Acts in Public Places,,1,b,,,,0.5
a,19th Century and Civil War,Books,Privateers of the Americas,,1,b,,,,0.5
a,19th Century and Civil War,Books,Prodigal Daughters,,1,b,,,,0.5
a,19th Century and Civil War,Books,Prologue to Conflict,,1,b,,,,0.5
a,19th Century and Civil War,Books,Pseudo-Science and Society in 19th-Century America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race and Radicalism in the Union Army,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race and Real Estate,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race and the Atlanta Cotton States Exposition of 1895,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race and the Cherokee Nation,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race and the Making of the Mormon People,,1,b,,,,0.5
a,19th Century and Civil War,Books,Race Horse Men,,1,b,,,,0.5
a,19th Century and Civil War,Books,Radical Pacifists in Antebellum America,,1,b,,,,0.5
a,19th Century and Civil War,Books,Radical Reform,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Radicalism in the Mountain West, 1890-1920",,1,b,,,,0.5
a,19th Century and Civil War,Books,Reading Abolition,,1,b,,,,0.5
a,19th Century and Civil War,Books,Real Native Genius,,1,b,,,,0.5
a,19th Century and Civil War,Books,Rebel Raider,,1,b,,,,0.5
a,19th Century and Civil War,Books,Rebels and Runaways,,1,b,,,,0.5
a,19th Century and Civil War,Books,Recaptured Africans,,1,b,,,,0.5
a,19th Century and Civil War,Books,Reconstructing Appalachia,,1,b,,,,0.5
a,19th Century and Civil War,Books,Reconstructing Democracy,,1,b,,,,0.5
a,19th Century and Civil War,Books,Reconstructing the Campus,,1,b,,,,0.5
a,19th Century and Civil War,Books,Reconstruction in a Globalizing World,,1,b,,,,0.5
a,19th Century and Civil War,Books,Reconstruction's Ragged Edge,,1,b,,,,0.5
a,19th Century and Civil War,Books,Redeeming the Great Emancipator,,1,b,,,,0.5
a,19th Century and Civil War,Books,Redeeming the Southern Family,,1,b,,,,0.5
a,19th Century and Civil War,Books,"Reinventing “The People""",,1,b,,,,0.5
a,19th Century and Civil War,Books,Remember Me,,1,b,,,,0.5
a,19th Century and Civil War,Books,Remembering The Battle of the Crater,,1,b,,,,0.5
a,19th Century and Civil War,Books,Remembering the Civil War,,1,b,,,,0.5
a,19th Century and Civil War,Books,Republic of Taste,,1,b,,,,0.5
a,19th Century and Civil War,Books,Restaurant Republic,,1,b,,,,0.5
a,19th Century and Civil War,Books,Rethinking the Civil War Era,,1,b,,,,0.5
a,19th Century and Civil War,Books,Retreat from Gettysburg,,1,b,,,,0.5
